filename,system,genre,condition,version_note,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,spectral_contrast_mean,spectral_contrast_std,zero_crossing_rate_mean,zero_crossing_rate_std,harmonic_ratio,percussive_ratio,tempo,onset_density,onset_strength_mean,onset_strength_std,ioi_mean,ioi_std,ioi_cv,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cqt_mean,chroma_cqt_std,tonnetz_mean,tonnetz_std,repetition_score,self_similarity_mean,self_similarity_std,rms_mean,rms_std,rms_var,dynamic_range_db,crest_factor,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_delta_mean,mfcc_delta_std,mfcc_delta2_mean,mfcc_delta2_std,chroma_entropy,key_clarity,spectral_centroid_cv,onset_strength_cv,rms_cv
03sEzk1VyrUZSgyhoQR0LZ_suno.mp3,suno,metal,ai,current,2307.226191846561,483.9579507445745,234215.298088888,2535.081406148683,290.63940426338985,5253.759897899333,978.0551332289834,0.0194841101765632,0.0233293492347002,21.36527661320572,11.915598087459848,0.0781352040199303,0.0398822348134378,0.8263025912079163,0.1736974087920837,103.359375,4.433333333333334,1.1264938116073608,1.0723963975906372,0.2265704665704666,0.1630695910223184,0.7197301285143513,0.4253531098365783,0.2887456715106964,0.0833740681409835,0.5039691925048828,0.2660340368747711,0.0145304950907057,0.1206580825081823,0.1261583338045845,0.1261583338045845,0.2130975538275869,0.1521071195602417,0.0558937937021255,0.0031241159886121,80.0,3.994657615684023,-87.42366790771484,30.428865432739254,85.89137268066406,18.30472946166992,-6.037782192230225,13.835289001464844,32.11524200439453,10.02001953125,5.091444492340088,9.21603775024414,16.60472297668457,7.281821727752685,2.148195743560791,7.439880847930908,14.08289623260498,7.002819538116455,0.1505840718746185,5.990963459014893,6.194793224334717,6.177448272705078,0.3577231168746948,6.386731147766113,7.528780460357666,6.6939167976379395,2.9106595516204834,6.4214253425598145,-0.0043426556512713,1.7936633825302124,0.0088291568681597,1.133353590965271,3.5474793910980225,1.6455956187291132,0.20975747954613133,0.9519771759467268,0.3674633628391247
070TMc1fjJGBGxxmf1DIbD_suno.mp3,suno,metal,ai,current,2404.668278459857,522.7962186017154,273315.8861842526,2367.817504067082,414.02069820865023,5103.435806888545,982.8256162537822,0.0155575815588235,0.0138736832886934,22.73824949151058,11.919091990336,0.0883290199303405,0.0339551214032054,0.7822036719225216,0.2177963280774784,112.34714673913044,5.7,1.259874701499939,1.3893928527832031,0.175515539549153,0.0433276757416977,0.2468594852227534,0.386050134897232,0.2951597869396209,0.0871193036437034,0.4481762051582336,0.2812018096446991,-0.0398650254524032,0.1196020340297699,0.1458904832883797,0.1458904832883797,0.2454698578956463,0.1046650856733322,0.0420855097472667,0.0017711902037262,80.0,5.293381920941974,-134.46609497070312,64.9994888305664,78.74298095703125,26.548566818237305,-23.930105209350582,24.304658889770508,42.188419342041016,10.53515625,-5.1448893547058105,15.099260330200195,22.46122169494629,6.799047946929932,4.7828216552734375,9.556549072265623,16.3789119720459,5.964193344116211,11.175189018249512,6.367432594299316,3.15079116821289,9.956768989562988,4.255450248718262,6.3978118896484375,4.336991310119629,9.482580184936523,3.741641759872437,7.454708576202393,0.0019506807439029,1.9673322439193728,-0.003447386668995,1.7789182662963867,3.525560140609741,1.6747381764003026,0.21740887226929045,1.102802406476443,0.4020969307607428
0EtzpDX05udzfLcGntGbGU_suno.mp3,suno,metal,ai,current,2233.6300409729133,413.3387924197787,170848.9573190409,2348.5115871341227,410.6774512329273,4973.761591010788,910.3403835823642,0.0106100952252745,0.0108977751806378,22.872450753379777,12.01108437408351,0.0784035319514318,0.0382286344822714,0.8937855090072139,0.1062144909927861,143.5546875,6.433333333333334,1.3232765197753906,1.4811331033706665,0.1539531368102796,0.0749560341384174,0.486875653795789,0.3770601451396942,0.3073899149894714,0.0944885611534118,0.4224258959293365,0.2837993204593658,-0.0263558810684967,0.1636961825859218,0.1254555735126309,0.1254555735126309,0.2454535428619513,0.1264291852712631,0.0560982041060924,0.0031470085959881,80.0,3.5546753223469834,-133.68960571289062,80.46398162841797,82.79669952392578,20.43052864074707,-14.595416069030762,26.95777130126953,46.63413619995117,10.20063591003418,2.8893654346466064,13.205142974853516,24.898916244506836,9.043004989624023,0.8697037100791931,8.810943603515625,4.437027931213379,11.895340919494627,3.258603572845459,6.423806667327881,2.216442346572876,12.000003814697266,-1.041753172874451,5.753584861755371,4.6994757652282715,9.150166511535645,0.3455912470817566,7.291320323944092,-0.0035873516462743,2.1378180980682373,-0.0011135373497381,1.6751701831817627,3.481811046600342,2.1864768018142464,0.18505248623882234,1.1192922122657634,0.44371245406160276
0VonqEFXiPPwo72qJ56gd5_suno.mp3,suno,metal,ai,current,2116.5091803281816,828.917660108403,687104.4872395898,2163.2529183525476,664.3562536960325,4541.572537732198,1749.844611668005,0.0209734942764043,0.0460679680109024,20.537652857423847,12.561370095847453,0.0785320270172213,0.0669995609917813,0.8365862385750871,0.1634137614249128,89.10290948275862,5.5,1.4714009761810305,2.1643049716949463,0.181936839776561,0.0798734434050987,0.4390174277138831,0.5240979194641113,0.284170538187027,0.080752894282341,0.5294989347457886,0.2646653354167938,-0.0231812604668736,0.1114718737493736,0.1914960847932808,0.1914960847932808,0.30242935456214,0.1096820533275604,0.0735057592391967,0.0054030963219702,80.0,4.221175132795348,-167.10595703125,87.06280517578125,93.0765380859375,37.09605407714844,-23.280757904052734,30.52154541015625,29.948820114135746,14.12916374206543,-0.173636332154274,13.110359191894531,13.465398788452148,14.470136642456056,3.854006290435791,9.854881286621094,8.838203430175781,14.73184871673584,6.3256096839904785,7.984834671020508,9.463056564331056,9.872919082641602,5.965872764587402,7.43212366104126,7.068230152130127,7.881567478179932,3.1380627155303955,6.892007827758789,0.0056366021744906,2.570040225982666,0.0001424324436811,2.349050283432007,3.5570812225341797,1.4947345985495877,0.39164378204106515,1.4709144594733332,0.6701712535655954
0Xss0S5FhzXLDsbMn6SM90_suno.mp3,suno,metal,ai,current,2686.977238207604,510.0123924103012,260112.64041207905,2549.0207952890096,250.2276489222081,5652.074156014174,856.0509118795578,0.0334025286138057,0.039410974830389,21.289120185691424,12.12310493027658,0.1152604519398219,0.0510192608197794,0.7177709254819638,0.2822290745180363,112.34714673913044,5.466666666666667,1.4193670749664309,1.7130849361419678,0.1814860259032038,0.1053053818863948,0.5802396154873091,0.4344725012779236,0.3129027783870697,0.097908154129982,0.6303176879882812,0.2208687961101532,0.0115286837509891,0.070757412896465,0.1261888458314524,0.1261888458314524,0.2109566699520529,0.1160629764199256,0.0336623899638652,0.0011331564746797,80.0,5.1495054265281945,-89.72288513183594,45.1453742980957,69.51554107666016,19.46096992492676,-18.96519470214844,14.509588241577148,23.477275848388672,9.531272888183594,-1.8730658292770384,11.774608612060549,24.47093963623047,11.150568008422852,6.605388641357422,9.684453964233398,11.288372993469238,9.470582962036133,0.7450863122940063,8.415555953979492,7.061464309692383,8.632964134216309,0.1728258430957794,7.704403400421143,7.7251129150390625,7.374783515930176,-0.2715010344982147,7.042306900024414,-0.0013876383891329,2.669443368911743,0.0009840365964919,1.6666585206985474,3.5584588050842285,1.2727830611457802,0.18980897387522905,1.2069357999316634,0.29003555632649247
0bUgTRe5st6TMbRCEjKezX_suno.mp3,suno,metal,ai,current,986.6974928665172,514.7069884483707,264923.28395759116,1342.3008599416398,546.7787750917737,2302.169412429857,1223.6293928294135,0.0010009062243625,0.0032007666304707,23.351614530718823,11.22951647248841,0.0273131379402089,0.0136522216574244,0.9655434581719954,0.0344565418280046,107.666015625,4.833333333333333,0.890438973903656,0.8500464558601379,0.2063995968757873,0.1527816727205453,0.740222728305474,0.4909831881523132,0.2667040824890136,0.0711310729384422,0.2094465941190719,0.2789150476455688,-0.0207865684846685,0.2975197558492029,0.1395851819369443,0.1395851819369443,0.2274276161195127,0.1019361391663551,0.0160547215491533,0.0002577540872152,80.0,6.97733786980312,-233.05039978027344,69.29875946044922,148.58299255371094,27.37514305114746,-20.1983585357666,24.716163635253903,37.034637451171875,25.8731632232666,17.78964614868164,19.635570526123047,41.89765167236328,5.565188884735107,21.25938415527344,7.920697212219238,13.583494186401367,8.09880542755127,14.60739040374756,5.7876081466674805,5.738330364227295,7.963857173919678,7.901234149932861,5.988998889923096,9.946316719055176,7.710884094238281,0.3933472633361816,5.446358680725098,0.0026530786417424,1.3866324424743652,0.0001974567130673,0.8977295160293579,3.5580389499664307,1.3010458542873597,0.5216461906201978,0.9546375222527578,0.15749783800623418
0jY829pCMnstlNtaE72vSB_suno.mp3,suno,metal,ai,current,2302.9610999124816,483.292655552978,233571.79091144947,2635.827512896959,288.851958354096,5496.700095539861,1038.547199117406,0.0120547972619533,0.0103406133130192,21.278895784750983,12.547534506693651,0.0523001372629644,0.0221750618672448,0.9141525082411612,0.0858474917588386,92.28515625,5.133333333333334,1.266499161720276,1.6597554683685305,0.195169030575193,0.0837181235106905,0.428951884753234,0.4577277600765228,0.2946318686008453,0.086807943880558,0.3611596822738647,0.2574262320995331,-0.0050304023294732,0.1396585770158598,0.1533300819478292,0.1533300819478292,0.2328297080755242,0.1370328366756439,0.0174287259578704,0.0003037604910787,80.0,3.5711582308612644,-116.03504943847656,40.027366638183594,76.0925064086914,15.72112274169922,-4.2108073234558105,12.005452156066896,28.986652374267575,7.322937488555908,5.929283618927002,5.589019298553467,27.43169593811035,5.176979064941406,7.1013102531433105,5.245311737060547,23.20041847229004,6.048450946807861,9.33942985534668,5.12343168258667,17.33107566833496,5.813859462738037,5.611664295196533,5.426468849182129,14.894327163696287,6.49498987197876,4.001068592071533,5.692238807678223,-0.0002328773261979,1.6798999309539795,-0.0010828161612153,1.7362998723983765,3.53658390045166,1.554561984027716,0.20985706426883347,1.3105065667655451,0.12718649316444894
0zfdrW5QXeuOUNYjBGYz7J_suno.mp3,suno,metal,ai,current,604.8523713040074,259.2972837994002,67235.08138574667,813.8935807282411,272.29578609903285,892.661268866099,377.67576770753794,4.831603291677311e-05,7.729629578534514e-05,25.560378103590963,10.460598946021893,0.0459403873597136,0.0269022752810589,0.960363022474,0.039636977526,89.10290948275862,6.3,1.6780457496643066,2.372673511505127,0.157722777054084,0.0835305664084842,0.5296037006743872,0.2005578875541687,0.2857311964035034,0.0816423147916793,0.1852419227361679,0.2701894342899322,-0.0879698823327459,0.2593812213660079,0.1330050986204695,0.1330050986204695,0.2183504121592452,0.1350165158510208,0.0206008311361074,0.0004243942385073,80.0,3.756516505675603,-297.4251708984375,53.60577392578125,198.2961273193359,21.425539016723633,16.22866439819336,24.61492156982422,14.953140258789062,19.232648849487305,14.333796501159668,16.338390350341797,15.406688690185549,14.642931938171388,2.6126151084899902,13.501500129699709,6.538247585296631,11.276079177856444,-2.702992677688598,10.710993766784668,3.4008822441101074,11.011466979980469,4.881341934204102,11.687199592590332,6.574590682983398,13.134414672851562,2.3194711208343506,13.595479011535645,0.0035487145651131,3.898906946182251,0.0002542179427109,2.6157655715942383,3.3824126720428467,2.4522531060053954,0.42869515951526427,1.4139504312313211,0.15258008245139945
11Dq0JS1HHVEQyajBjE0vt_suno.mp3,suno,metal,ai,current,1485.2623892824563,715.7930065468131,512359.6282213261,1779.6693535499303,728.9385260016419,3364.129657568208,1756.951659192066,0.0067604319192469,0.0117829591035842,22.39094445186586,11.84435431970613,0.043422261996904,0.0186332762551907,0.8660305640493121,0.1339694359506878,151.99908088235293,9.3,1.7117958068847656,2.0226848125457764,0.1071625964534494,0.0336493879397217,0.3140031041925975,0.3746132552623749,0.2900609672069549,0.0841353610157966,0.3946331143379211,0.3096570968627929,0.0115015045426631,0.2080444501666302,0.1223831764896796,0.1223831764896796,0.2317837159003278,0.124683178961277,0.0492254197597503,0.0024231418501585,80.0,4.891893984275291,-163.6824951171875,81.14990997314453,134.37852478027344,45.322265625,-17.15764617919922,22.942960739135746,39.869529724121094,16.519590377807617,12.88094425201416,8.359382629394531,19.906551361083984,12.505592346191406,2.515663146972656,8.417460441589355,7.280641555786133,9.607309341430664,7.394876003265381,7.662759780883789,1.338932752609253,7.382334232330322,-1.319975972175598,5.208271503448486,1.716885685920715,5.5066094398498535,-0.9582895636558532,5.252523422241211,0.0142340809106826,1.6992298364639282,0.0007884298684075,1.1865047216415403,3.536409854888916,1.3784440328494454,0.48193033884913145,1.181615706904099,0.3948040155084429
11Ojp7JniVvwd0gmgvyKkd_suno.mp3,suno,metal,ai,current,1970.4742455665237,811.554205023938,658620.2276920361,2067.0747083010947,723.9671120417265,4169.6997863958495,1986.8483772737131,0.0119344387203454,0.0174877643585205,22.66516676506695,11.533328871431785,0.0655903063322368,0.0273946121079466,0.8475759637121787,0.1524240362878213,99.38401442307692,5.533333333333333,1.083591341972351,1.2000473737716677,0.1798491032776747,0.1765356105569801,0.9815762622092216,0.3701944649219513,0.3134705424308777,0.0982637852430343,0.3878905177116394,0.2887931764125824,-0.0327859206775022,0.1850461308501655,0.1516273185396073,0.1516273185396073,0.2687835565295267,0.0857269912958145,0.0633822903037071,0.0040173148736357,80.0,6.667559066274119,-214.55374145507812,138.15042114257812,90.86033630371094,32.805946350097656,-11.252089500427246,23.771154403686523,19.597829818725582,21.94664001464844,2.9794533252716064,8.515026092529297,11.99577808380127,16.511354446411133,0.1302921026945114,12.013616561889648,7.174426078796387,17.27318572998047,1.665801763534546,9.330999374389648,0.4435902833938598,12.910526275634766,0.2745576798915863,7.567046642303467,6.954366207122803,7.674016952514648,1.1765329837799072,8.06889533996582,-0.0034254607744514,1.7253175973892212,-0.0014717224985361,1.1175347566604614,3.5283102989196777,1.7973462382043317,0.4118573012815856,1.1074722796110534,0.7393504574429947
