feature,genre,system,category,ai_var,human_var,var_ratio,levene_p,levene_p_adj
self_similarity_mean,metal,suno,Prompt-encoded,0.0004903373201515781,0.0009349220996524104,0.5244686379045675,0.45272136020916687,0.5637662221472645
self_similarity_std,metal,suno,Structural,0.0007350872008114437,0.0004536338532667925,1.620441674530675,0.015583284998931449,0.04113987239717902
mfcc_0_mean,metal,suno,Timbral (MFCC),5737.3206910005265,3486.431156427804,1.6456142208409423,0.07308319761251765,0.1378140297836047
mfcc_1_mean,metal,suno,Timbral (MFCC),973.8567041566282,364.16716563343533,2.6742023885176303,0.0021075438345159207,0.009273192871870051
mfcc_2_mean,metal,suno,Timbral (MFCC),169.0829460497747,174.3375158154129,0.969859787544514,0.5607633540058785,0.660899667221214
mfcc_3_mean,metal,suno,Timbral (MFCC),115.96900296348652,107.93084783396387,1.0744750485226262,0.9169429990699474,0.9455974677908832
mfcc_4_mean,metal,suno,Timbral (MFCC),44.48768687531943,62.8495004711779,0.7078447170112514,0.48840831340779645,0.5969434941650845
mfcc_5_mean,metal,suno,Timbral (MFCC),32.22586417370309,31.716965181571403,1.0160450090107414,0.8182177259099495,0.8852847526238797
mfcc_6_mean,metal,suno,Timbral (MFCC),21.750327098600934,27.626528307792608,0.7872986014122456,0.32377363193573316,0.43610325934200794
mfcc_7_mean,metal,suno,Timbral (MFCC),25.465254233663593,27.203226943772236,0.9361115240592247,0.9061602624101426,0.9455974677908832
mfcc_8_mean,metal,suno,Timbral (MFCC),20.841540691979,18.623279500347337,1.1191122751280347,0.41633913497823394,0.5495676581712687
mfcc_9_mean,metal,suno,Timbral (MFCC),22.385730936024643,15.699251963963384,1.4259106731588,0.19149897463984247,0.2939286587495257
mfcc_10_mean,metal,suno,Timbral (MFCC),17.62644067079098,11.935825818665416,1.4767675851323583,0.06682385367781518,0.12971689243340592
mfcc_11_mean,metal,suno,Timbral (MFCC),21.50597858144926,11.063176377571546,1.9439244071936228,0.26426858777979745,0.38669295521407415
mfcc_12_mean,metal,suno,Timbral (MFCC),12.425667867430985,9.501587835101043,1.3077464612312186,0.19702857917399696,0.29554286876099545
mfcc_0_std,metal,suno,Timbral (MFCC),1093.251831276305,667.0634990993727,1.6389021925983733,0.019718921307978865,0.048201807641726116
mfcc_1_std,metal,suno,Timbral (MFCC),107.920546876013,62.85662261260797,1.7169320015989211,0.0024791244363999584,0.010029825120544292
mfcc_2_std,metal,suno,Timbral (MFCC),44.37317353847858,31.7935791038438,1.3956646212603956,0.009369971261139327,0.02810991378341798
mfcc_3_std,metal,suno,Timbral (MFCC),26.05535925395367,11.127383126351722,2.341553171854909,0.0032022432243128877,0.011741558489147255
mfcc_4_std,metal,suno,Timbral (MFCC),14.220477537120477,8.561239866769592,1.6610301496535784,0.04309884757605366,0.09175883677482392
mfcc_5_std,metal,suno,Timbral (MFCC),10.761923090871566,4.626292600090452,2.326252146407936,0.006406717841679447,0.02164371023228728
mfcc_6_std,metal,suno,Timbral (MFCC),4.477309103291057,5.101504311965506,0.8776448728641847,0.970262939213091,0.9702629392130911
mfcc_7_std,metal,suno,Timbral (MFCC),6.073646310797266,3.4157571161700586,1.7781259334994475,0.021637158249418424,0.05100187301648629
mfcc_8_std,metal,suno,Timbral (MFCC),3.0323178660016348,2.3366184444962053,1.297737708586576,0.31554569176088826,0.4338753261712214
mfcc_9_std,metal,suno,Timbral (MFCC),4.223061306250491,2.061438917000476,2.0485988070872905,0.013490386692035831,0.037098563403098535
mfcc_10_std,metal,suno,Timbral (MFCC),3.1668124792835113,1.7652913574056355,1.7939319002488205,0.1891257799642312,0.2939286587495257
mfcc_11_std,metal,suno,Timbral (MFCC),2.838001239081168,1.6311211355203648,1.739908322735197,0.02679428779481601,0.06098010325716747
mfcc_12_std,metal,suno,Timbral (MFCC),2.550249298705287,1.4200875657168521,1.7958394681231757,0.14219780945861643,0.24824968876654305
mfcc_delta_mean,metal,suno,Timbral (MFCC),9.211325384466721e-05,8.004934015361475e-05,1.1507059729399618,0.5767695810022272,0.6678384622131052
mfcc_delta_std,metal,suno,Timbral (MFCC),0.3260622154080879,0.38024074489764587,0.8575151921077214,0.26951327181586987,0.38669295521407415
mfcc_delta2_mean,metal,suno,Timbral (MFCC),6.085810041723186e-06,2.148321346327219e-05,0.2832821101055258,4.0391138119288296e-07,1.1874194071871903e-05
mfcc_delta2_std,metal,suno,Timbral (MFCC),0.3409217380443234,0.16314099739806776,2.089736752144935,0.05575191272354367,0.11150382544708734
chroma_entropy,metal,suno,Key / Tonal,0.00176827183760752,0.000725600886439679,2.436975850848166,4.4182062471855534e-05,0.0004860026871904109
key_clarity,metal,suno,Key / Tonal,0.07422187911488358,0.02975409699264266,2.4945095505078356,9.318373719017351e-05,0.0007687658318189315
spectral_centroid_cv,metal,suno,Intra-track,0.026071117357665825,0.00797483290529273,3.2691741215496775,5.397360941759956e-07,1.1874194071871903e-05
onset_strength_cv,metal,suno,Intra-track,0.04208144977188941,0.021085883057015007,1.9957167389245027,0.00258343980377656,0.010029825120544292
rms_cv,metal,suno,Intra-track,0.03550710475653861,0.014544999711388912,2.4411897876310102,0.009039073438118198,0.02810991378341798
spectral_centroid_mean,metal,lyria,Spectral,68318.22618961945,196724.42721438676,0.3472788161440037,0.0025231424819266877,0.008764600200376916
spectral_centroid_std,metal,lyria,Spectral,39564.55357189811,37784.96219896401,1.0470978735816467,0.7475715441904748,0.8454086121556604
spectral_centroid_var,metal,lyria,Spectral,73550131433.22357,73520052685.21523,1.0004091230475192,0.8398777481036035,0.9087201864727513
spectral_bandwidth_mean,metal,lyria,Spectral,44690.13273856201,65472.71665717861,0.6825764229788083,0.12073018091402546,0.18971885572204
spectral_bandwidth_std,metal,lyria,Spectral,22725.2074707236,15585.707642218884,1.4580799276104148,0.44766140601621596,0.5371936872194591
spectral_rolloff_mean,metal,lyria,Spectral,306969.98450013204,816841.592602627,0.3758011189440806,0.0025196604992895346,0.008764600200376916
spectral_rolloff_std,metal,lyria,Spectral,166192.96794845766,147032.11761061446,1.1303174479781821,0.41409176005340353,0.515263638276692
spectral_flatness_mean,metal,lyria,Spectral,0.0009378982487711138,0.0005500746589880063,1.705038095186209,0.2421984208087019,0.33302282861196514
spectral_flatness_std,metal,lyria,Spectral,0.003973953046610106,0.0004854236672053104,8.186566323576718,0.07011471186835652,0.12506948603544676
spectral_contrast_mean,metal,lyria,Spectral,1.1965929059344018,1.5829539977888958,0.7559239924886184,0.4038320568445207,0.5125560721488148
spectral_contrast_std,metal,lyria,Spectral,0.13872327800247503,0.3198138361100554,0.4337625904175612,0.007614381496811625,0.021849964295198577
zero_crossing_rate_mean,metal,lyria,Spectral,0.00032074937746623335,0.0012852863897711844,0.2495547918494145,0.00011912180040981053,0.0006047722174651919
zero_crossing_rate_std,metal,lyria,Spectral,0.0003317066015741355,0.0002643290629140908,1.2549002289693092,0.7639819960317351,0.8454086121556604
harmonic_ratio,metal,lyria,Prompt-encoded,0.007717193078843048,0.00851174544786615,0.9066522402614505,0.36241872199410785,0.4783927130322223
tempo,metal,lyria,Prompt-encoded,632.6611761451557,699.54164842774,0.9043938664225324,0.6670729560826898,0.7724002649378514
onset_density,metal,lyria,Prompt-encoded,1.0029866442199775,1.545146913580247,0.6491205693159401,0.014241776141842582,0.0391648843900671
onset_strength_mean,metal,lyria,Rhythmic,0.04729043789481655,0.02658836388018056,1.778614062449615,0.0034721290336347695,0.011458025810994739
onset_strength_std,metal,lyria,Rhythmic,0.44775041544475447,0.08112477515275604,5.51928081898102,9.244095175842316e-11,3.050551408027964e-09
ioi_mean,metal,lyria,Rhythmic,0.04275570559228908,4.901152493889504,0.00872360238649881,0.0005582240851026185,0.0023026743510483013
ioi_std,metal,lyria,Rhythmic,0.03131477704028458,3.6817291411740203,0.008505453779877737,4.800820341475168e-05,0.00028804922048851007
ioi_cv,metal,lyria,Rhythmic,0.048140521271233506,0.10711698246864385,0.44942006544411006,0.0005574893907752133,0.0023026743510483013
chroma_stft_mean,metal,lyria,Harmonic,0.0035767060089891035,0.005761458284393428,0.6207987340076112,0.028687633129725026,0.059735470982640676
chroma_stft_std,metal,lyria,Harmonic,0.00017494347865971253,0.00034038807074541263,0.5139530250769525,0.07201432636556293,0.12507751421387245
chroma_stft_var,metal,lyria,Harmonic,5.581384408287689e-05,9.346854829997714e-05,0.5971403760733336,0.12028276551071096,0.18971885572204
chroma_cqt_mean,metal,lyria,Harmonic,0.005590013390787678,0.008047347300247394,0.6946405047804793,0.07573367154669866,0.12816467492518235
chroma_cqt_std,metal,lyria,Harmonic,0.00039355270060550273,0.0007549985319612852,0.521262868661688,0.006514024655650235,0.02047264891775788
tonnetz_mean,metal,lyria,Harmonic,0.0006839661383453338,0.0005196241923702394,1.3162707748949427,0.01695266097219988,0.043033677852507383
tonnetz_std,metal,lyria,Harmonic,0.001479392720015325,0.0015795215550777131,0.9366081236811854,0.9785193437420465,0.9835298567977429
repetition_score,metal,lyria,Structural,0.0013546930625457521,0.0009349220996524104,1.4489903095128527,0.028092147327646203,0.059735470982640676
self_similarity_mean,metal,lyria,Prompt-encoded,0.0013546930625457521,0.0009349220996524104,1.4489903095128527,0.028092147327646203,0.059735470982640676
self_similarity_std,metal,lyria,Structural,0.0006775552921782105,0.0004536338532667925,1.4936171260122526,0.016332090342318507,0.043033677852507383
mfcc_0_mean,metal,lyria,Timbral (MFCC),1266.9115668650838,3486.431156427804,0.3633835030785925,0.052349891962977305,0.10162037851636771
mfcc_1_mean,metal,lyria,Timbral (MFCC),159.75199883639016,364.16716563343533,0.4386776566155168,0.02125810726218044,0.05010839568942532
mfcc_2_mean,metal,lyria,Timbral (MFCC),107.52316300989406,174.3375158154129,0.6167528687499407,0.06600846090178573,0.12101551165327384
mfcc_3_mean,metal,lyria,Timbral (MFCC),36.447193844012105,107.93084783396387,0.33769023940292664,2.8231946727688324e-06,3.105514140045715e-05
mfcc_4_mean,metal,lyria,Timbral (MFCC),17.50527652916095,62.8495004711779,0.27852689994232616,4.69305987015651e-05,0.00028804922048851007
mfcc_5_mean,metal,lyria,Timbral (MFCC),7.889979490948514,31.716965181571403,0.24876211976084178,2.300475570238109e-05,0.00018443216412401302
mfcc_6_mean,metal,lyria,Timbral (MFCC),6.504286968587103,27.626528307792608,0.2354362769046316,1.0645270302917401e-06,2.341959466641828e-05
mfcc_7_mean,metal,lyria,Timbral (MFCC),8.187723979454454,27.203226943772236,0.3009835559721678,9.256961571593371e-05,0.0005091328864376355
mfcc_8_mean,metal,lyria,Timbral (MFCC),5.079524843632856,18.623279500347337,0.27275136173186465,2.096033085892264e-06,2.7667636733777884e-05
mfcc_9_mean,metal,lyria,Timbral (MFCC),7.71281950135968,15.699251963963384,0.49128579623181773,0.0070190747183983965,0.02105722415519519
mfcc_10_mean,metal,lyria,Timbral (MFCC),4.818122123365694,11.935825818665416,0.4036689372453011,2.514984056236541e-05,0.00018443216412401302
mfcc_11_mean,metal,lyria,Timbral (MFCC),6.329952775371683,11.063176377571546,0.5721641379779897,0.000808078350259132,0.003137245359829571
mfcc_12_mean,metal,lyria,Timbral (MFCC),2.6799107811483545,9.501587835101043,0.28204872992366076,1.5021844111268905e-06,2.4786042783593694e-05
mfcc_0_std,metal,lyria,Timbral (MFCC),1317.8291501867582,667.0634990993727,1.975567771233186,0.019017633069323005,0.04648754750278957
mfcc_1_std,metal,lyria,Timbral (MFCC),72.59336812217354,62.85662261260797,1.1549040515519609,0.9285992222715945,0.9728182328559561
mfcc_2_std,metal,lyria,Timbral (MFCC),18.207236932694105,31.7935791038438,0.5726702512235521,0.19543070445755473,0.28583459355597024
mfcc_3_std,metal,lyria,Timbral (MFCC),15.929450806346775,11.127383126351722,1.4315540882764124,0.2601790393024648,0.35044523661148314
mfcc_4_std,metal,lyria,Timbral (MFCC),4.997034805614373,8.561239866769592,0.5836812054537027,0.14564114658526753,0.22354222499134088
mfcc_5_std,metal,lyria,Timbral (MFCC),5.923845418885944,4.626292600090452,1.280473573757553,0.983529856797743,0.9835298567977429
mfcc_6_std,metal,lyria,Timbral (MFCC),2.6326394334835324,5.101504311965506,0.5160515942932193,0.03638267109388335,0.0727653421877667
