spotify_id,title,artist,audio_path,year,tempo,onset_density,harmonic_ratio,self_similarity_mean,tempo_label,energy_label,rhythm_label,hp_label,structure_label,era_label,seed_lyria,prompt_suno,prompt_lyria,prompt_udio
070TMc1fjJGBGxxmf1DIbD,THE DEATH OF PEACE OF MIND,Bad Omens,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0085_Bad_Omens_THE_DEATH_OF_PEACE_OF_MIND.mp3,2021,151.99908088235293,3.066666666666667,0.8549465196446187,0.1132735809128237,Allegro,moderate,"syncopated, groove-forward","strongly melodic, harmonic-forward","some recurring elements, mostly varied","contemporary heavy metal (modern production, post-metal elements)",925482809,"Instrumental Heavy Metal at 152.0 BPM (Allegro), moderate, syncopated, groove-forward. Strongly melodic, harmonic-forward (harmonic ratio 0.85). Some recurring elements, mostly varied. contemporary heavy metal (modern production, post-metal elements). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: contemporary heavy metal (modern production, post-metal elements). Mood: moderate. Tempo: 152.0 BPM, Allegro. Rhythm: syncopated, groove-forward, strongly melodic, harmonic-forward (harmonic ratio 0.85). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 925482809","Instrumental Heavy Metal, 152.0 BPM (Allegro), moderate energy. Syncopated, groove-forward, strongly melodic, harmonic-forward (harmonic ratio 0.85). Some recurring elements, mostly varied. contemporary heavy metal (modern production, post-metal elements). No vocals, no lyrics."
3Y5mKbaQqZzeId7q7rS2cR,Lithium,Evanescence,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0012_Evanescence_Lithium.mp3,2006,117.45383522727272,2.466666666666667,0.792806735129932,0.1155255813352354,Moderato,relaxed,steady groove,"strongly melodic, harmonic-forward","some recurring elements, mostly varied",2000s heavy metal (nu-metal and metalcore wave),1657023273,"Instrumental Heavy Metal at 117.5 BPM (Moderato), relaxed, steady groove. Strongly melodic, harmonic-forward (harmonic ratio 0.79). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2000s heavy metal (nu-metal and metalcore wave). Mood: relaxed. Tempo: 117.5 BPM, Moderato. Rhythm: steady groove, strongly melodic, harmonic-forward (harmonic ratio 0.79). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1657023273","Instrumental Heavy Metal, 117.5 BPM (Moderato), relaxed energy. Steady groove, strongly melodic, harmonic-forward (harmonic ratio 0.79). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals, no lyrics."
3PcpJD8HqRaCDZrEtKdH9h,Pollute the Mainstream,Hurricane on Saturn,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0049_Hurricane_on_Saturn_Pollute_the_Mainstream.mp3,2023,143.5546875,5.066666666666666,0.7770028047828103,0.1037680066105256,Allegro,driving,"dense, fast-hitting groove","melodic, harmonic-leaning","through-composed, minimal repetition","contemporary heavy metal (modern production, post-metal elements)",38344514,"Instrumental Heavy Metal at 143.6 BPM (Allegro), driving, dense, fast-hitting groove. Melodic, harmonic-leaning (harmonic ratio 0.78). Through-composed, minimal repetition. contemporary heavy metal (modern production, post-metal elements). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: contemporary heavy metal (modern production, post-metal elements). Mood: driving. Tempo: 143.6 BPM, Allegro. Rhythm: dense, fast-hitting groove, melodic, harmonic-leaning (harmonic ratio 0.78). Structure: through-composed, minimal repetition."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 38344514","Instrumental Heavy Metal, 143.6 BPM (Allegro), driving energy. Dense, fast-hitting groove, melodic, harmonic-leaning (harmonic ratio 0.78). Through-composed, minimal repetition. contemporary heavy metal (modern production, post-metal elements). No vocals, no lyrics."
6xAhnld84cyw9R85D1mSJf,Paperdoll,Kittie,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0122_Kittie_Paperdoll.mp3,2000,112.34714673913044,4.833333333333333,0.8415766897629184,0.1281347045915253,Moderato,driving,"syncopated, groove-forward","strongly melodic, harmonic-forward","some recurring elements, mostly varied",2000s heavy metal (nu-metal and metalcore wave),1516350241,"Instrumental Heavy Metal at 112.3 BPM (Moderato), driving, syncopated, groove-forward. Strongly melodic, harmonic-forward (harmonic ratio 0.84). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2000s heavy metal (nu-metal and metalcore wave). Mood: driving. Tempo: 112.3 BPM, Moderato. Rhythm: syncopated, groove-forward, strongly melodic, harmonic-forward (harmonic ratio 0.84). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1516350241","Instrumental Heavy Metal, 112.3 BPM (Moderato), driving energy. Syncopated, groove-forward, strongly melodic, harmonic-forward (harmonic ratio 0.84). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals, no lyrics."
0jY829pCMnstlNtaE72vSB,Decadence,Disturbed,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0111_Disturbed_Decadence.mp3,2005,92.28515625,0.9333333333333332,0.6798995641117324,0.1285438437843169,Andante,sparse,"sparse, open feel","melodic, harmonic-leaning","some recurring elements, mostly varied",2000s heavy metal (nu-metal and metalcore wave),630452955,"Instrumental Heavy Metal at 92.3 BPM (Andante), sparse, sparse, open feel. Melodic, harmonic-leaning (harmonic ratio 0.68). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2000s heavy metal (nu-metal and metalcore wave). Mood: sparse. Tempo: 92.3 BPM, Andante. Rhythm: sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.68). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 630452955","Instrumental Heavy Metal, 92.3 BPM (Andante), sparse energy. Sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.68). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals, no lyrics."
0bUgTRe5st6TMbRCEjKezX,The Last Stand,Sabaton,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0115_Sabaton_The_Last_Stand.mp3,2016,103.359375,1.4,0.5901213697873275,0.1302067458042367,Andante,sparse,"sparse, open feel",balanced harmonic and percussive content,structured with repeating sections,2010s metal (djent and progressive metal influence),841190025,"Instrumental Heavy Metal at 103.4 BPM (Andante), sparse, sparse, open feel. Balanced harmonic and percussive content (harmonic ratio 0.59). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2010s metal (djent and progressive metal influence). Mood: sparse. Tempo: 103.4 BPM, Andante. Rhythm: sparse, open feel, balanced harmonic and percussive content (harmonic ratio 0.59). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 841190025","Instrumental Heavy Metal, 103.4 BPM (Andante), sparse energy. Sparse, open feel, balanced harmonic and percussive content (harmonic ratio 0.59). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals, no lyrics."
1fLlRApgzxWweF1JTf8yM5,Given Up,Linkin Park,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0013_Linkin_Park_Given_Up.mp3,2007,99.38401442307692,2.5,0.6977441257561418,0.126435688531584,Andante,relaxed,steady groove,"melodic, harmonic-leaning","some recurring elements, mostly varied",2000s heavy metal (nu-metal and metalcore wave),233343181,"Instrumental Heavy Metal at 99.4 BPM (Andante), relaxed, steady groove. Melodic, harmonic-leaning (harmonic ratio 0.70). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2000s heavy metal (nu-metal and metalcore wave). Mood: relaxed. Tempo: 99.4 BPM, Andante. Rhythm: steady groove, melodic, harmonic-leaning (harmonic ratio 0.70). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 233343181","Instrumental Heavy Metal, 99.4 BPM (Andante), relaxed energy. Steady groove, melodic, harmonic-leaning (harmonic ratio 0.70). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals, no lyrics."
4fEcZEuKJiYitzaI5l1KY8,Bismarck,Sabaton,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0047_Sabaton_Bismarck.mp3,2019,95.703125,1.0,0.7247749247346363,0.1417667023807231,Andante,sparse,"sparse, open feel","melodic, harmonic-leaning",structured with repeating sections,2010s metal (djent and progressive metal influence),596075018,"Instrumental Heavy Metal at 95.7 BPM (Andante), sparse, sparse, open feel. Melodic, harmonic-leaning (harmonic ratio 0.72). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2010s metal (djent and progressive metal influence). Mood: sparse. Tempo: 95.7 BPM, Andante. Rhythm: sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.72). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 596075018","Instrumental Heavy Metal, 95.7 BPM (Andante), sparse energy. Sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.72). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals, no lyrics."
70L6nHORQsblY813yNqUR3,Cherry Waves,Deftones,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0093_Deftones_Cherry_Waves.mp3,2006,123.046875,0.3666666666666666,0.7759970474324543,0.1104992314759431,Allegro,sparse,"sparse, open feel","melodic, harmonic-leaning","some recurring elements, mostly varied",2000s heavy metal (nu-metal and metalcore wave),1318459450,"Instrumental Heavy Metal at 123.0 BPM (Allegro), sparse, sparse, open feel. Melodic, harmonic-leaning (harmonic ratio 0.78). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2000s heavy metal (nu-metal and metalcore wave). Mood: sparse. Tempo: 123.0 BPM, Allegro. Rhythm: sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.78). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1318459450","Instrumental Heavy Metal, 123.0 BPM (Allegro), sparse energy. Sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.78). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals, no lyrics."
28HX0PibeXSL6cfAsvwSgD,Faster,Within Temptation,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0086_Within_Temptation_Faster.mp3,2011,117.45383522727272,1.3,0.7799925854345546,0.1719785487972489,Moderato,sparse,"sparse, open feel","melodic, harmonic-leaning",structured with repeating sections,2010s metal (djent and progressive metal influence),1639083745,"Instrumental Heavy Metal at 117.5 BPM (Moderato), sparse, sparse, open feel. Melodic, harmonic-leaning (harmonic ratio 0.78). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2010s metal (djent and progressive metal influence). Mood: sparse. Tempo: 117.5 BPM, Moderato. Rhythm: sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.78). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1639083745","Instrumental Heavy Metal, 117.5 BPM (Moderato), sparse energy. Sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.78). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals, no lyrics."
7zAt4tdL44D3VuzsvM0N8n,Afterlife,Avenged Sevenfold,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0022_Avenged_Sevenfold_Afterlife.mp3,2007,112.34714673913044,2.1666666666666665,0.696395029419447,0.1270408874790305,Moderato,relaxed,steady groove,"melodic, harmonic-leaning","some recurring elements, mostly varied",2000s heavy metal (nu-metal and metalcore wave),1797961904,"Instrumental Heavy Metal at 112.3 BPM (Moderato), relaxed, steady groove. Melodic, harmonic-leaning (harmonic ratio 0.70). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2000s heavy metal (nu-metal and metalcore wave). Mood: relaxed. Tempo: 112.3 BPM, Moderato. Rhythm: steady groove, melodic, harmonic-leaning (harmonic ratio 0.70). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1797961904","Instrumental Heavy Metal, 112.3 BPM (Moderato), relaxed energy. Steady groove, melodic, harmonic-leaning (harmonic ratio 0.70). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals, no lyrics."
3pb35jSVs2dWAXd6Tfx8o6,Forever & One,Helloween,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0088_Helloween_Forever__One.mp3,2002,63.02400914634146,0.4,0.7850514466062762,0.155765388402691,Largo,sparse,"sparse, open feel","strongly melodic, harmonic-forward",structured with repeating sections,2000s heavy metal (nu-metal and metalcore wave),1326850532,"Instrumental Heavy Metal at 63.0 BPM (Largo), sparse, sparse, open feel. Strongly melodic, harmonic-forward (harmonic ratio 0.79). Structured with repeating sections. 2000s heavy metal (nu-metal and metalcore wave). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2000s heavy metal (nu-metal and metalcore wave). Mood: sparse. Tempo: 63.0 BPM, Largo. Rhythm: sparse, open feel, strongly melodic, harmonic-forward (harmonic ratio 0.79). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1326850532","Instrumental Heavy Metal, 63.0 BPM (Largo), sparse energy. Sparse, open feel, strongly melodic, harmonic-forward (harmonic ratio 0.79). Structured with repeating sections. 2000s heavy metal (nu-metal and metalcore wave). No vocals, no lyrics."
7oBZzvbZNeryWbmKNnAcEL,Kingslayer (feat. BABYMETAL),Bring Me The Horizon,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0077_Bring_Me_The_Horizon_Kingslayer_feat_BABYMETAL.mp3,2020,92.28515625,0.5333333333333333,0.7681346462910322,0.1185357805029213,Andante,sparse,"sparse, open feel","melodic, harmonic-leaning","some recurring elements, mostly varied","contemporary heavy metal (modern production, post-metal elements)",373413115,"Instrumental Heavy Metal at 92.3 BPM (Andante), sparse, sparse, open feel. Melodic, harmonic-leaning (harmonic ratio 0.77). Some recurring elements, mostly varied. contemporary heavy metal (modern production, post-metal elements). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: contemporary heavy metal (modern production, post-metal elements). Mood: sparse. Tempo: 92.3 BPM, Andante. Rhythm: sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.77). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 373413115","Instrumental Heavy Metal, 92.3 BPM (Andante), sparse energy. Sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.77). Some recurring elements, mostly varied. contemporary heavy metal (modern production, post-metal elements). No vocals, no lyrics."
4urxRqBRiaH0i20OKBsgxc,Break,Three Days Grace,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0051_Three_Days_Grace_Break.mp3,2009,117.45383522727272,1.3666666666666667,0.6898452399733146,0.1182857712925844,Moderato,sparse,"sparse, open feel","melodic, harmonic-leaning","some recurring elements, mostly varied",2000s heavy metal (nu-metal and metalcore wave),193855139,"Instrumental Heavy Metal at 117.5 BPM (Moderato), sparse, sparse, open feel. Melodic, harmonic-leaning (harmonic ratio 0.69). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2000s heavy metal (nu-metal and metalcore wave). Mood: sparse. Tempo: 117.5 BPM, Moderato. Rhythm: sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.69). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 193855139","Instrumental Heavy Metal, 117.5 BPM (Moderato), sparse energy. Sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.69). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals, no lyrics."
7oetQwrQDI0Gnm8PboDjZ2,5 Minutes Alone - 2014 Remaster,Pantera,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0057_Pantera_5_Minutes_Alone_-_2014_Remaster.mp3,2014,95.703125,1.2333333333333334,0.6995076753081639,0.1292350584898264,Andante,sparse,"sparse, open feel","melodic, harmonic-leaning","some recurring elements, mostly varied",2010s metal (djent and progressive metal influence),1177979728,"Instrumental Heavy Metal at 95.7 BPM (Andante), sparse, sparse, open feel. Melodic, harmonic-leaning (harmonic ratio 0.70). Some recurring elements, mostly varied. 2010s metal (djent and progressive metal influence). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2010s metal (djent and progressive metal influence). Mood: sparse. Tempo: 95.7 BPM, Andante. Rhythm: sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.70). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1177979728","Instrumental Heavy Metal, 95.7 BPM (Andante), sparse energy. Sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.70). Some recurring elements, mostly varied. 2010s metal (djent and progressive metal influence). No vocals, no lyrics."
5O9Dz0h08LuBi0aVvDcylh,The Resistance,Skillet,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0026_Skillet_The_Resistance.mp3,2016,78.30255681818181,0.9,0.700087987892866,0.1337555002162868,Andante,sparse,"sparse, open feel","melodic, harmonic-leaning",structured with repeating sections,2010s metal (djent and progressive metal influence),143095417,"Instrumental Heavy Metal at 78.3 BPM (Andante), sparse, sparse, open feel. Melodic, harmonic-leaning (harmonic ratio 0.70). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2010s metal (djent and progressive metal influence). Mood: sparse. Tempo: 78.3 BPM, Andante. Rhythm: sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.70). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 143095417","Instrumental Heavy Metal, 78.3 BPM (Andante), sparse energy. Sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.70). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals, no lyrics."
1AEYT6VxrxXPMoQUxsY0E4,Headstrong,Trapt,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0055_Trapt_Headstrong.mp3,2002,92.28515625,1.9666666666666663,0.7305218952022337,0.1492014728541436,Andante,relaxed,steady groove,"melodic, harmonic-leaning",structured with repeating sections,2000s heavy metal (nu-metal and metalcore wave),156395549,"Instrumental Heavy Metal at 92.3 BPM (Andante), relaxed, steady groove. Melodic, harmonic-leaning (harmonic ratio 0.73). Structured with repeating sections. 2000s heavy metal (nu-metal and metalcore wave). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2000s heavy metal (nu-metal and metalcore wave). Mood: relaxed. Tempo: 92.3 BPM, Andante. Rhythm: steady groove, melodic, harmonic-leaning (harmonic ratio 0.73). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 156395549","Instrumental Heavy Metal, 92.3 BPM (Andante), relaxed energy. Steady groove, melodic, harmonic-leaning (harmonic ratio 0.73). Structured with repeating sections. 2000s heavy metal (nu-metal and metalcore wave). No vocals, no lyrics."
6y2DHyCYf6azhUfXmnuH6w,Question!,System Of A Down,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0040_System_Of_A_Down_Question.mp3,2005,117.45383522727272,2.8,0.7763417126780042,0.1139470484352552,Moderato,relaxed,steady groove,"melodic, harmonic-leaning","some recurring elements, mostly varied",2000s heavy metal (nu-metal and metalcore wave),2112517979,"Instrumental Heavy Metal at 117.5 BPM (Moderato), relaxed, steady groove. Melodic, harmonic-leaning (harmonic ratio 0.78). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2000s heavy metal (nu-metal and metalcore wave). Mood: relaxed. Tempo: 117.5 BPM, Moderato. Rhythm: steady groove, melodic, harmonic-leaning (harmonic ratio 0.78). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 2112517979","Instrumental Heavy Metal, 117.5 BPM (Moderato), relaxed energy. Steady groove, melodic, harmonic-leaning (harmonic ratio 0.78). Some recurring elements, mostly varied. 2000s heavy metal (nu-metal and metalcore wave). No vocals, no lyrics."
6WuqJLVZcyJklg7lIozAO8,Nymphetamine Fix,Cradle Of Filth,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0059_Cradle_Of_Filth_Nymphetamine_Fix.mp3,2004,123.046875,0.4666666666666667,0.7627171463472393,0.1394862299155685,Allegro,sparse,"sparse, open feel","melodic, harmonic-leaning",structured with repeating sections,2000s heavy metal (nu-metal and metalcore wave),851903218,"Instrumental Heavy Metal at 123.0 BPM (Allegro), sparse, sparse, open feel. Melodic, harmonic-leaning (harmonic ratio 0.76). Structured with repeating sections. 2000s heavy metal (nu-metal and metalcore wave). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2000s heavy metal (nu-metal and metalcore wave). Mood: sparse. Tempo: 123.0 BPM, Allegro. Rhythm: sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.76). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 851903218","Instrumental Heavy Metal, 123.0 BPM (Allegro), sparse energy. Sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.76). Structured with repeating sections. 2000s heavy metal (nu-metal and metalcore wave). No vocals, no lyrics."
2U64TRs9DKbGzs2fPxSGdx,Rescue Light,Hurricane on Saturn,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0035_Hurricane_on_Saturn_Rescue_Light.mp3,2024,151.99908088235293,0.2,0.6686980495756354,0.0921083825065578,Allegro,sparse,"sparse, open feel","melodic, harmonic-leaning","through-composed, minimal repetition","contemporary heavy metal (modern production, post-metal elements)",1055092241,"Instrumental Heavy Metal at 152.0 BPM (Allegro), sparse, sparse, open feel. Melodic, harmonic-leaning (harmonic ratio 0.67). Through-composed, minimal repetition. contemporary heavy metal (modern production, post-metal elements). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: contemporary heavy metal (modern production, post-metal elements). Mood: sparse. Tempo: 152.0 BPM, Allegro. Rhythm: sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.67). Structure: through-composed, minimal repetition."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1055092241","Instrumental Heavy Metal, 152.0 BPM (Allegro), sparse energy. Sparse, open feel, melodic, harmonic-leaning (harmonic ratio 0.67). Through-composed, minimal repetition. contemporary heavy metal (modern production, post-metal elements). No vocals, no lyrics."
3jjU4Pky1ja5J1onU6ei4T,The Vengeful One,Disturbed,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0108_Disturbed_The_Vengeful_One.mp3,2015,112.34714673913044,1.2,0.7844533472211908,0.1041007181238285,Moderato,sparse,"sparse, open feel","strongly melodic, harmonic-forward","through-composed, minimal repetition",2010s metal (djent and progressive metal influence),2011567694,"Instrumental Heavy Metal at 112.3 BPM (Moderato), sparse, sparse, open feel. Strongly melodic, harmonic-forward (harmonic ratio 0.78). Through-composed, minimal repetition. 2010s metal (djent and progressive metal influence). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2010s metal (djent and progressive metal influence). Mood: sparse. Tempo: 112.3 BPM, Moderato. Rhythm: sparse, open feel, strongly melodic, harmonic-forward (harmonic ratio 0.78). Structure: through-composed, minimal repetition."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 2011567694","Instrumental Heavy Metal, 112.3 BPM (Moderato), sparse energy. Sparse, open feel, strongly melodic, harmonic-forward (harmonic ratio 0.78). Through-composed, minimal repetition. 2010s metal (djent and progressive metal influence). No vocals, no lyrics."
265jHUE2zMARKwtIhkknsS,Numb,Linkin Park,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0000_Linkin_Park_Numb.mp3,2023,112.34714673913044,1.5,0.7751205441114031,0.1200036483613525,Moderato,relaxed,steady groove,"melodic, harmonic-leaning","some recurring elements, mostly varied","contemporary heavy metal (modern production, post-metal elements)",1767378533,"Instrumental Heavy Metal at 112.3 BPM (Moderato), relaxed, steady groove. Melodic, harmonic-leaning (harmonic ratio 0.78). Some recurring elements, mostly varied. contemporary heavy metal (modern production, post-metal elements). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: contemporary heavy metal (modern production, post-metal elements). Mood: relaxed. Tempo: 112.3 BPM, Moderato. Rhythm: steady groove, melodic, harmonic-leaning (harmonic ratio 0.78). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1767378533","Instrumental Heavy Metal, 112.3 BPM (Moderato), relaxed energy. Steady groove, melodic, harmonic-leaning (harmonic ratio 0.78). Some recurring elements, mostly varied. contemporary heavy metal (modern production, post-metal elements). No vocals, no lyrics."
0Xss0S5FhzXLDsbMn6SM90,Breath,Breaking Benjamin,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/metal/audio/metal_0080_Breaking_Benjamin_Breath.mp3,2011,92.28515625,2.566666666666667,0.755604203528319,0.1465576156750025,Andante,relaxed,steady groove,"melodic, harmonic-leaning",structured with repeating sections,2010s metal (djent and progressive metal influence),138276392,"Instrumental Heavy Metal at 92.3 BPM (Andante), relaxed, steady groove. Melodic, harmonic-leaning (harmonic ratio 0.76). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals.","prompt: ""An instrumental Heavy Metal track. Era: 2010s metal (djent and progressive metal influence). Mood: relaxed. Tempo: 92.3 BPM, Andante. Rhythm: steady groove, melodic, harmonic-leaning (harmonic ratio 0.76). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 138276392","Instrumental Heavy Metal, 92.3 BPM (Andante), relaxed energy. Steady groove, melodic, harmonic-leaning (harmonic ratio 0.76). Structured with repeating sections. 2010s metal (djent and progressive metal influence). No vocals, no lyrics."
