spotify_id,title,artist,audio_path,year,tempo,onset_density,harmonic_ratio,self_similarity_mean,tempo_label,energy_label,rhythm_label,hp_label,structure_label,era_label,seed_lyria,prompt_suno,prompt_lyria,prompt_udio
70yszWsLJvNZuZwaHNMROf,PANDORA,MAVE:,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0150_MAVE_PANDORA.mp3,2023,151.99908088235293,3.8666666666666663,0.6956768611791313,0.100613357005005,Allegro,moderate,"syncopated, groove-forward","melodic, harmonic-leaning","through-composed, minimal repetition","4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop)",148378828,"Instrumental K-pop at 152.0 BPM (Allegro), moderate, syncopated, groove-forward. Melodic, harmonic-leaning (harmonic ratio 0.70). Through-composed, minimal repetition. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals.","prompt: ""An instrumental K-pop track. Era: 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). Mood: moderate. Tempo: 152.0 BPM, Allegro. Rhythm: syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.70). Structure: through-composed, minimal repetition."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 148378828","Instrumental K-pop, 152.0 BPM (Allegro), moderate energy. Syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.70). Through-composed, minimal repetition. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals, no lyrics."
5XWlyfo0kZ8LF7VSyfS4Ew,Drama,aespa,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0099_aespa_Drama.mp3,2023,129.19921875,2.466666666666667,0.664351947219362,0.0930753841353077,Allegro,relaxed,steady groove,"melodic, harmonic-leaning","through-composed, minimal repetition","4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop)",1494281983,"Instrumental K-pop at 129.2 BPM (Allegro), relaxed, steady groove. Melodic, harmonic-leaning (harmonic ratio 0.66). Through-composed, minimal repetition. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals.","prompt: ""An instrumental K-pop track. Era: 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). Mood: relaxed. Tempo: 129.2 BPM, Allegro. Rhythm: steady groove, melodic, harmonic-leaning (harmonic ratio 0.66). Structure: through-composed, minimal repetition."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1494281983","Instrumental K-pop, 129.2 BPM (Allegro), relaxed energy. Steady groove, melodic, harmonic-leaning (harmonic ratio 0.66). Through-composed, minimal repetition. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals, no lyrics."
0wFU2pYHZi45Ws1VD6aSJX,jellyous,ILLIT,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0077_ILLIT_jellyous.mp3,2025,161.4990234375,4.333333333333333,0.8020029044400534,0.0888733882633731,Presto,moderate,"syncopated, groove-forward","strongly melodic, harmonic-forward","through-composed, minimal repetition",current-wave K-pop (contemporary idol pop production),557857853,"Instrumental K-pop at 161.5 BPM (Presto), moderate, syncopated, groove-forward. Strongly melodic, harmonic-forward (harmonic ratio 0.80). Through-composed, minimal repetition. current-wave K-pop (contemporary idol pop production). No vocals.","prompt: ""An instrumental K-pop track. Era: current-wave K-pop (contemporary idol pop production). Mood: moderate. Tempo: 161.5 BPM, Presto. Rhythm: syncopated, groove-forward, strongly melodic, harmonic-forward (harmonic ratio 0.80). Structure: through-composed, minimal repetition."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 557857853","Instrumental K-pop, 161.5 BPM (Presto), moderate energy. Syncopated, groove-forward, strongly melodic, harmonic-forward (harmonic ratio 0.80). Through-composed, minimal repetition. current-wave K-pop (contemporary idol pop production). No vocals, no lyrics."
3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,Jimin,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0115_Jimin_Like_Crazy.mp3,2023,123.046875,2.8666666666666667,0.7650013774974316,0.1085785953844262,Allegro,relaxed,steady groove,"melodic, harmonic-leaning","some recurring elements, mostly varied","4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop)",1531620747,"Instrumental K-pop at 123.0 BPM (Allegro), relaxed, steady groove. Melodic, harmonic-leaning (harmonic ratio 0.77). Some recurring elements, mostly varied. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals.","prompt: ""An instrumental K-pop track. Era: 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). Mood: relaxed. Tempo: 123.0 BPM, Allegro. Rhythm: steady groove, melodic, harmonic-leaning (harmonic ratio 0.77). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1531620747","Instrumental K-pop, 123.0 BPM (Allegro), relaxed energy. Steady groove, melodic, harmonic-leaning (harmonic ratio 0.77). Some recurring elements, mostly varied. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals, no lyrics."
2fCwv2ppU5nTRTckomIGsd,REDRED,CORTIS,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0007_CORTIS_REDRED.mp3,2026,123.046875,2.0,0.5619624132474983,0.1060900363285919,Allegro,relaxed,steady groove,balanced harmonic and percussive content,"through-composed, minimal repetition",current-wave K-pop (contemporary idol pop production),1429087329,"Instrumental K-pop at 123.0 BPM (Allegro), relaxed, steady groove. Balanced harmonic and percussive content (harmonic ratio 0.56). Through-composed, minimal repetition. current-wave K-pop (contemporary idol pop production). No vocals.","prompt: ""An instrumental K-pop track. Era: current-wave K-pop (contemporary idol pop production). Mood: relaxed. Tempo: 123.0 BPM, Allegro. Rhythm: steady groove, balanced harmonic and percussive content (harmonic ratio 0.56). Structure: through-composed, minimal repetition."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1429087329","Instrumental K-pop, 123.0 BPM (Allegro), relaxed energy. Steady groove, balanced harmonic and percussive content (harmonic ratio 0.56). Through-composed, minimal repetition. current-wave K-pop (contemporary idol pop production). No vocals, no lyrics."
1nmc8ngLcvccw7Lay5v5SP,VISION,Dreamcatcher,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0165_Dreamcatcher_VISION.mp3,2022,95.703125,2.0,0.7018569618388928,0.1071644930224352,Andante,relaxed,steady groove,"melodic, harmonic-leaning","some recurring elements, mostly varied","4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop)",557793261,"Instrumental K-pop at 95.7 BPM (Andante), relaxed, steady groove. Melodic, harmonic-leaning (harmonic ratio 0.70). Some recurring elements, mostly varied. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals.","prompt: ""An instrumental K-pop track. Era: 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). Mood: relaxed. Tempo: 95.7 BPM, Andante. Rhythm: steady groove, melodic, harmonic-leaning (harmonic ratio 0.70). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 557793261","Instrumental K-pop, 95.7 BPM (Andante), relaxed energy. Steady groove, melodic, harmonic-leaning (harmonic ratio 0.70). Some recurring elements, mostly varied. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals, no lyrics."
6jYiHr12NVKLzn0X7K8aSK,FOCUS,Hearts2Hearts,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0056_Hearts2Hearts_FOCUS.mp3,2025,129.19921875,3.7,0.6938472305681644,0.0989016064869987,Allegro,moderate,"syncopated, groove-forward","melodic, harmonic-leaning","through-composed, minimal repetition",current-wave K-pop (contemporary idol pop production),1970984717,"Instrumental K-pop at 129.2 BPM (Allegro), moderate, syncopated, groove-forward. Melodic, harmonic-leaning (harmonic ratio 0.69). Through-composed, minimal repetition. current-wave K-pop (contemporary idol pop production). No vocals.","prompt: ""An instrumental K-pop track. Era: current-wave K-pop (contemporary idol pop production). Mood: moderate. Tempo: 129.2 BPM, Allegro. Rhythm: syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.69). Structure: through-composed, minimal repetition."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1970984717","Instrumental K-pop, 129.2 BPM (Allegro), moderate energy. Syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.69). Through-composed, minimal repetition. current-wave K-pop (contemporary idol pop production). No vocals, no lyrics."
0q1NTsO5b93R97JdQxtFGx,THAT’S A NO NO,ITZY,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0033_ITZY_THATS_A_NO_NO.mp3,2020,117.45383522727272,3.2666666666666666,0.7404415736355752,0.1110177100556987,Moderato,moderate,"syncopated, groove-forward","melodic, harmonic-leaning","some recurring elements, mostly varied","4th-generation K-pop, early wave (intense concept-driven production)",435179144,"Instrumental K-pop at 117.5 BPM (Moderato), moderate, syncopated, groove-forward. Melodic, harmonic-leaning (harmonic ratio 0.74). Some recurring elements, mostly varied. 4th-generation K-pop, early wave (intense concept-driven production). No vocals.","prompt: ""An instrumental K-pop track. Era: 4th-generation K-pop, early wave (intense concept-driven production). Mood: moderate. Tempo: 117.5 BPM, Moderato. Rhythm: syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.74). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 435179144","Instrumental K-pop, 117.5 BPM (Moderato), moderate energy. Syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.74). Some recurring elements, mostly varied. 4th-generation K-pop, early wave (intense concept-driven production). No vocals, no lyrics."
4CPuDVC8jhhK6lA2DIt8Cf,Born Again (feat. Doja Cat & RAYE),LISA,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0100_LISA_Born_Again_feat_Doja_Cat__RAYE.mp3,2025,117.45383522727272,3.566666666666667,0.7417652889389609,0.1175834664820694,Moderato,moderate,"syncopated, groove-forward","melodic, harmonic-leaning","some recurring elements, mostly varied",current-wave K-pop (contemporary idol pop production),227445311,"Instrumental K-pop at 117.5 BPM (Moderato), moderate, syncopated, groove-forward. Melodic, harmonic-leaning (harmonic ratio 0.74). Some recurring elements, mostly varied. current-wave K-pop (contemporary idol pop production). No vocals.","prompt: ""An instrumental K-pop track. Era: current-wave K-pop (contemporary idol pop production). Mood: moderate. Tempo: 117.5 BPM, Moderato. Rhythm: syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.74). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 227445311","Instrumental K-pop, 117.5 BPM (Moderato), moderate energy. Syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.74). Some recurring elements, mostly varied. current-wave K-pop (contemporary idol pop production). No vocals, no lyrics."
5KyOUICJIvO0z71MBdPGiX,BOUNCY (K-HOT CHILLI PEPPERS),ATEEZ,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0135_ATEEZ_BOUNCY_K-HOT_CHILLI_PEPPERS.mp3,2023,123.046875,1.3,0.8070720670196104,0.1017461918795109,Allegro,sparse,"sparse, open feel","strongly melodic, harmonic-forward","through-composed, minimal repetition","4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop)",1223688539,"Instrumental K-pop at 123.0 BPM (Allegro), sparse, sparse, open feel. Strongly melodic, harmonic-forward (harmonic ratio 0.81). Through-composed, minimal repetition. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals.","prompt: ""An instrumental K-pop track. Era: 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). Mood: sparse. Tempo: 123.0 BPM, Allegro. Rhythm: sparse, open feel, strongly melodic, harmonic-forward (harmonic ratio 0.81). Structure: through-composed, minimal repetition."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1223688539","Instrumental K-pop, 123.0 BPM (Allegro), sparse energy. Sparse, open feel, strongly melodic, harmonic-forward (harmonic ratio 0.81). Through-composed, minimal repetition. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals, no lyrics."
3w0wYyNLRYuNKzGVWvJmuR,RODEO MOOD,Nanida9,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0008_Nanida9_RODEO_MOOD.mp3,2023,86.1328125,3.033333333333333,0.8879384031344302,0.1512251851766941,Andante,moderate,"syncopated, groove-forward","strongly melodic, harmonic-forward",structured with repeating sections,"4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop)",652156655,"Instrumental K-pop at 86.1 BPM (Andante), moderate, syncopated, groove-forward. Strongly melodic, harmonic-forward (harmonic ratio 0.89). Structured with repeating sections. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals.","prompt: ""An instrumental K-pop track. Era: 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). Mood: moderate. Tempo: 86.1 BPM, Andante. Rhythm: syncopated, groove-forward, strongly melodic, harmonic-forward (harmonic ratio 0.89). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 652156655","Instrumental K-pop, 86.1 BPM (Andante), moderate energy. Syncopated, groove-forward, strongly melodic, harmonic-forward (harmonic ratio 0.89). Structured with repeating sections. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals, no lyrics."
0hRXZJO5rCxvWfcUXHPTmN,eyes off u.,will hyde,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0022_will_hyde_eyes_off_u.mp3,2025,112.34714673913044,4.1,0.7390905190598294,0.1288360479701405,Moderato,moderate,"syncopated, groove-forward","melodic, harmonic-leaning","some recurring elements, mostly varied",current-wave K-pop (contemporary idol pop production),1426492427,"Instrumental K-pop at 112.3 BPM (Moderato), moderate, syncopated, groove-forward. Melodic, harmonic-leaning (harmonic ratio 0.74). Some recurring elements, mostly varied. current-wave K-pop (contemporary idol pop production). No vocals.","prompt: ""An instrumental K-pop track. Era: current-wave K-pop (contemporary idol pop production). Mood: moderate. Tempo: 112.3 BPM, Moderato. Rhythm: syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.74). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1426492427","Instrumental K-pop, 112.3 BPM (Moderato), moderate energy. Syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.74). Some recurring elements, mostly varied. current-wave K-pop (contemporary idol pop production). No vocals, no lyrics."
6m3NDw2ZJW1lmwu6dG7ApW,vibe.,will hyde,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0117_will_hyde_vibe.mp3,2024,143.5546875,3.7666666666666666,0.6471715111815389,0.1085683515333764,Allegro,moderate,"syncopated, groove-forward",balanced harmonic and percussive content,"some recurring elements, mostly varied","4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop)",432779466,"Instrumental K-pop at 143.6 BPM (Allegro), moderate, syncopated, groove-forward. Balanced harmonic and percussive content (harmonic ratio 0.65). Some recurring elements, mostly varied. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals.","prompt: ""An instrumental K-pop track. Era: 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). Mood: moderate. Tempo: 143.6 BPM, Allegro. Rhythm: syncopated, groove-forward, balanced harmonic and percussive content (harmonic ratio 0.65). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 432779466","Instrumental K-pop, 143.6 BPM (Allegro), moderate energy. Syncopated, groove-forward, balanced harmonic and percussive content (harmonic ratio 0.65). Some recurring elements, mostly varied. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals, no lyrics."
38pEX03GFZ0PfFDaOrpKOM,Bad Desire (With or Without You),ENHYPEN,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0084_ENHYPEN_Bad_Desire_With_or_Without_You.mp3,2025,151.99908088235293,3.3333333333333335,0.6205845245221817,0.101427185723501,Allegro,moderate,"syncopated, groove-forward",balanced harmonic and percussive content,"through-composed, minimal repetition",current-wave K-pop (contemporary idol pop production),1295030781,"Instrumental K-pop at 152.0 BPM (Allegro), moderate, syncopated, groove-forward. Balanced harmonic and percussive content (harmonic ratio 0.62). Through-composed, minimal repetition. current-wave K-pop (contemporary idol pop production). No vocals.","prompt: ""An instrumental K-pop track. Era: current-wave K-pop (contemporary idol pop production). Mood: moderate. Tempo: 152.0 BPM, Allegro. Rhythm: syncopated, groove-forward, balanced harmonic and percussive content (harmonic ratio 0.62). Structure: through-composed, minimal repetition."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1295030781","Instrumental K-pop, 152.0 BPM (Allegro), moderate energy. Syncopated, groove-forward, balanced harmonic and percussive content (harmonic ratio 0.62). Through-composed, minimal repetition. current-wave K-pop (contemporary idol pop production). No vocals, no lyrics."
16iOs2f9G9qRknDgM9cfAw,Who is she,KISS OF LIFE,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0015_KISS_OF_LIFE_Who_is_she.mp3,2026,89.10290948275862,3.3666666666666667,0.6743678697670346,0.152298368758067,Andante,moderate,"syncopated, groove-forward","melodic, harmonic-leaning",structured with repeating sections,current-wave K-pop (contemporary idol pop production),747542314,"Instrumental K-pop at 89.1 BPM (Andante), moderate, syncopated, groove-forward. Melodic, harmonic-leaning (harmonic ratio 0.67). Structured with repeating sections. current-wave K-pop (contemporary idol pop production). No vocals.","prompt: ""An instrumental K-pop track. Era: current-wave K-pop (contemporary idol pop production). Mood: moderate. Tempo: 89.1 BPM, Andante. Rhythm: syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.67). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 747542314","Instrumental K-pop, 89.1 BPM (Andante), moderate energy. Syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.67). Structured with repeating sections. current-wave K-pop (contemporary idol pop production). No vocals, no lyrics."
6NnCWIWV740gP7DQ8kqdIE,Nxde,i-dle,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0160_i-dle_Nxde.mp3,2022,135.99917763157896,4.3,0.6798586366819734,0.1122235256548552,Allegro,moderate,"syncopated, groove-forward","melodic, harmonic-leaning","some recurring elements, mostly varied","4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop)",1650873687,"Instrumental K-pop at 136.0 BPM (Allegro), moderate, syncopated, groove-forward. Melodic, harmonic-leaning (harmonic ratio 0.68). Some recurring elements, mostly varied. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals.","prompt: ""An instrumental K-pop track. Era: 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). Mood: moderate. Tempo: 136.0 BPM, Allegro. Rhythm: syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.68). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1650873687","Instrumental K-pop, 136.0 BPM (Allegro), moderate energy. Syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.68). Some recurring elements, mostly varied. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals, no lyrics."
0rhI6gvOeCKA502RdJAbfs,Sugar Rush Ride,TOMORROW X TOGETHER,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0148_TOMORROW_X_TOGETHER_Sugar_Rush_Ride.mp3,2023,123.046875,3.2333333333333334,0.8324757906176131,0.1280789889675321,Allegro,moderate,"syncopated, groove-forward","strongly melodic, harmonic-forward","some recurring elements, mostly varied","4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop)",25740244,"Instrumental K-pop at 123.0 BPM (Allegro), moderate, syncopated, groove-forward. Strongly melodic, harmonic-forward (harmonic ratio 0.83). Some recurring elements, mostly varied. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals.","prompt: ""An instrumental K-pop track. Era: 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). Mood: moderate. Tempo: 123.0 BPM, Allegro. Rhythm: syncopated, groove-forward, strongly melodic, harmonic-forward (harmonic ratio 0.83). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 25740244","Instrumental K-pop, 123.0 BPM (Allegro), moderate energy. Syncopated, groove-forward, strongly melodic, harmonic-forward (harmonic ratio 0.83). Some recurring elements, mostly varied. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals, no lyrics."
5jh0xRA7huSeMxCPAmyCav,BANG BANG,IVE,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0019_IVE_BANG_BANG.mp3,2026,75.99954044117646,2.8333333333333335,0.7844002197079081,0.170349853895304,Adagio,relaxed,steady groove,"strongly melodic, harmonic-forward",structured with repeating sections,current-wave K-pop (contemporary idol pop production),1143009717,"Instrumental K-pop at 76.0 BPM (Adagio), relaxed, steady groove. Strongly melodic, harmonic-forward (harmonic ratio 0.78). Structured with repeating sections. current-wave K-pop (contemporary idol pop production). No vocals.","prompt: ""An instrumental K-pop track. Era: current-wave K-pop (contemporary idol pop production). Mood: relaxed. Tempo: 76.0 BPM, Adagio. Rhythm: steady groove, strongly melodic, harmonic-forward (harmonic ratio 0.78). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1143009717","Instrumental K-pop, 76.0 BPM (Adagio), relaxed energy. Steady groove, strongly melodic, harmonic-forward (harmonic ratio 0.78). Structured with repeating sections. current-wave K-pop (contemporary idol pop production). No vocals, no lyrics."
1njlnn8ZKHI77Pe9szIONR,SHEESH,BABYMONSTER,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0088_BABYMONSTER_SHEESH.mp3,2024,135.99917763157896,4.033333333333333,0.5681326476120906,0.1081509421604802,Allegro,moderate,"syncopated, groove-forward",balanced harmonic and percussive content,"some recurring elements, mostly varied","4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop)",827522940,"Instrumental K-pop at 136.0 BPM (Allegro), moderate, syncopated, groove-forward. Balanced harmonic and percussive content (harmonic ratio 0.57). Some recurring elements, mostly varied. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals.","prompt: ""An instrumental K-pop track. Era: 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). Mood: moderate. Tempo: 136.0 BPM, Allegro. Rhythm: syncopated, groove-forward, balanced harmonic and percussive content (harmonic ratio 0.57). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 827522940","Instrumental K-pop, 136.0 BPM (Allegro), moderate energy. Syncopated, groove-forward, balanced harmonic and percussive content (harmonic ratio 0.57). Some recurring elements, mostly varied. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals, no lyrics."
6OWWZtNQORY1McaZmOrwhc,GO!,CORTIS,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0065_CORTIS_GO.mp3,2025,151.99908088235293,3.8,0.7503982167118712,0.1012160430986999,Allegro,moderate,"syncopated, groove-forward","melodic, harmonic-leaning","through-composed, minimal repetition",current-wave K-pop (contemporary idol pop production),2090324188,"Instrumental K-pop at 152.0 BPM (Allegro), moderate, syncopated, groove-forward. Melodic, harmonic-leaning (harmonic ratio 0.75). Through-composed, minimal repetition. current-wave K-pop (contemporary idol pop production). No vocals.","prompt: ""An instrumental K-pop track. Era: current-wave K-pop (contemporary idol pop production). Mood: moderate. Tempo: 152.0 BPM, Allegro. Rhythm: syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.75). Structure: through-composed, minimal repetition."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 2090324188","Instrumental K-pop, 152.0 BPM (Allegro), moderate energy. Syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.75). Through-composed, minimal repetition. current-wave K-pop (contemporary idol pop production). No vocals, no lyrics."
7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto),Jung Kook,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0122_Jung_Kook_Seven_feat_Latto.mp3,2023,123.046875,4.8,0.6553715736259021,0.108516530221708,Allegro,driving,"syncopated, groove-forward","melodic, harmonic-leaning","some recurring elements, mostly varied","4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop)",708016757,"Instrumental K-pop at 123.0 BPM (Allegro), driving, syncopated, groove-forward. Melodic, harmonic-leaning (harmonic ratio 0.66). Some recurring elements, mostly varied. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals.","prompt: ""An instrumental K-pop track. Era: 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). Mood: driving. Tempo: 123.0 BPM, Allegro. Rhythm: syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.66). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 708016757","Instrumental K-pop, 123.0 BPM (Allegro), driving energy. Syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.66). Some recurring elements, mostly varied. 4th-generation K-pop, peak era (Y2K minimalism meets maximalist pop). No vocals, no lyrics."
1ZUnkBd8RgXxaWkpci5jmh,TELL ME WHAT I DID,Tiffany Day,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/kpop/audio/kpop_0034_Tiffany_Day_TELL_ME_WHAT_I_DID.mp3,2026,99.38401442307692,3.566666666666667,0.6146087530021666,0.1298917563745658,Andante,moderate,"syncopated, groove-forward",balanced harmonic and percussive content,"some recurring elements, mostly varied",current-wave K-pop (contemporary idol pop production),1401868902,"Instrumental K-pop at 99.4 BPM (Andante), moderate, syncopated, groove-forward. Balanced harmonic and percussive content (harmonic ratio 0.61). Some recurring elements, mostly varied. current-wave K-pop (contemporary idol pop production). No vocals.","prompt: ""An instrumental K-pop track. Era: current-wave K-pop (contemporary idol pop production). Mood: moderate. Tempo: 99.4 BPM, Andante. Rhythm: syncopated, groove-forward, balanced harmonic and percussive content (harmonic ratio 0.61). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1401868902","Instrumental K-pop, 99.4 BPM (Andante), moderate energy. Syncopated, groove-forward, balanced harmonic and percussive content (harmonic ratio 0.61). Some recurring elements, mostly varied. current-wave K-pop (contemporary idol pop production). No vocals, no lyrics."
