spotify_id,title,artist,audio_path,year,tempo,onset_density,harmonic_ratio,self_similarity_mean,tempo_label,energy_label,rhythm_label,hp_label,structure_label,era_label,seed_lyria,prompt_suno,prompt_lyria,prompt_udio
7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/dancepop/audio/dancepop_0003_The_Chainsmokers_Closer.mp3,2016,95.703125,2.433333333333333,0.7755841720561615,0.123397615040671,Andante,relaxed,steady groove,"melodic, harmonic-leaning","some recurring elements, mostly varied",mid-2010s dance pop (tropical house and EDM crossover),874021208,"Instrumental Dance Pop at 95.7 BPM (Andante), relaxed, steady groove. Melodic, harmonic-leaning (harmonic ratio 0.78). Some recurring elements, mostly varied. mid-2010s dance pop (tropical house and EDM crossover). No vocals.","prompt: ""An instrumental Dance Pop track. Era: mid-2010s dance pop (tropical house and EDM crossover). Mood: relaxed. Tempo: 95.7 BPM, Andante. Rhythm: steady groove, melodic, harmonic-leaning (harmonic ratio 0.78). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 874021208","Instrumental Dance Pop, 95.7 BPM (Andante), relaxed energy. Steady groove, melodic, harmonic-leaning (harmonic ratio 0.78). Some recurring elements, mostly varied. mid-2010s dance pop (tropical house and EDM crossover). No vocals, no lyrics."
3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/dancepop/audio/dancepop_0132_Post_Malone_Sunflower_-_Spider-Man_Into_the_Spider-V.mp3,2018,89.10290948275862,3.433333333333333,0.674663235610442,0.1313298736121705,Andante,moderate,"syncopated, groove-forward","melodic, harmonic-leaning",structured with repeating sections,"late-2010s dance pop (future bass, clean production)",1200686157,"Instrumental Dance Pop at 89.1 BPM (Andante), moderate, syncopated, groove-forward. Melodic, harmonic-leaning (harmonic ratio 0.67). Structured with repeating sections. late-2010s dance pop (future bass, clean production). No vocals.","prompt: ""An instrumental Dance Pop track. Era: late-2010s dance pop (future bass, clean production). Mood: moderate. Tempo: 89.1 BPM, Andante. Rhythm: syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.67). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1200686157","Instrumental Dance Pop, 89.1 BPM (Andante), moderate energy. Syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.67). Structured with repeating sections. late-2010s dance pop (future bass, clean production). No vocals, no lyrics."
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/dancepop/audio/dancepop_0101_Tame_Impala_The_Less_I_Know_The_Better.mp3,2015,117.45383522727272,2.3666666666666667,0.6849429136281231,0.114027797898665,Moderato,relaxed,steady groove,"melodic, harmonic-leaning","some recurring elements, mostly varied",mid-2010s dance pop (tropical house and EDM crossover),1434295468,"Instrumental Dance Pop at 117.5 BPM (Moderato), relaxed, steady groove. Melodic, harmonic-leaning (harmonic ratio 0.68). Some recurring elements, mostly varied. mid-2010s dance pop (tropical house and EDM crossover). No vocals.","prompt: ""An instrumental Dance Pop track. Era: mid-2010s dance pop (tropical house and EDM crossover). Mood: relaxed. Tempo: 117.5 BPM, Moderato. Rhythm: steady groove, melodic, harmonic-leaning (harmonic ratio 0.68). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1434295468","Instrumental Dance Pop, 117.5 BPM (Moderato), relaxed energy. Steady groove, melodic, harmonic-leaning (harmonic ratio 0.68). Some recurring elements, mostly varied. mid-2010s dance pop (tropical house and EDM crossover). No vocals, no lyrics."
66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),Jack Ü,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/dancepop/audio/dancepop_0008_Jack_Ü_Where_Are_Ü_Now_with_Justin_Bieber.mp3,2015,135.99917763157896,2.8666666666666667,0.8634222901475876,0.1132406197648557,Allegro,relaxed,steady groove,"strongly melodic, harmonic-forward","some recurring elements, mostly varied",mid-2010s dance pop (tropical house and EDM crossover),2102786662,"Instrumental Dance Pop at 136.0 BPM (Allegro), relaxed, steady groove. Strongly melodic, harmonic-forward (harmonic ratio 0.86). Some recurring elements, mostly varied. mid-2010s dance pop (tropical house and EDM crossover). No vocals.","prompt: ""An instrumental Dance Pop track. Era: mid-2010s dance pop (tropical house and EDM crossover). Mood: relaxed. Tempo: 136.0 BPM, Allegro. Rhythm: steady groove, strongly melodic, harmonic-forward (harmonic ratio 0.86). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 2102786662","Instrumental Dance Pop, 136.0 BPM (Allegro), relaxed energy. Steady groove, strongly melodic, harmonic-forward (harmonic ratio 0.86). Some recurring elements, mostly varied. mid-2010s dance pop (tropical house and EDM crossover). No vocals, no lyrics."
6WHSNH8PhDHbpYxg4I181o,Sunroof,Nicky Youre,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/dancepop/audio/dancepop_0065_Nicky_Youre_Sunroof.mp3,2022,129.19921875,3.9,0.7313542325025779,0.1106622057453728,Allegro,moderate,"syncopated, groove-forward","melodic, harmonic-leaning","some recurring elements, mostly varied","early-2020s dance pop (Y2K revival, hyperpop-tinged production)",998757016,"Instrumental Dance Pop at 129.2 BPM (Allegro), moderate, syncopated, groove-forward. Melodic, harmonic-leaning (harmonic ratio 0.73). Some recurring elements, mostly varied. early-2020s dance pop (Y2K revival, hyperpop-tinged production). No vocals.","prompt: ""An instrumental Dance Pop track. Era: early-2020s dance pop (Y2K revival, hyperpop-tinged production). Mood: moderate. Tempo: 129.2 BPM, Allegro. Rhythm: syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.73). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 998757016","Instrumental Dance Pop, 129.2 BPM (Allegro), moderate energy. Syncopated, groove-forward, melodic, harmonic-leaning (harmonic ratio 0.73). Some recurring elements, mostly varied. early-2020s dance pop (Y2K revival, hyperpop-tinged production). No vocals, no lyrics."
23L5CiUhw2jV1OIMwthR3S,In the Name of Love,Martin Garrix,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/dancepop/audio/dancepop_0023_Martin_Garrix_In_the_Name_of_Love.mp3,2016,135.99917763157896,2.2333333333333334,0.7897440452960984,0.1418930470897806,Allegro,relaxed,steady groove,"strongly melodic, harmonic-forward",structured with repeating sections,mid-2010s dance pop (tropical house and EDM crossover),1120284190,"Instrumental Dance Pop at 136.0 BPM (Allegro), relaxed, steady groove. Strongly melodic, harmonic-forward (harmonic ratio 0.79). Structured with repeating sections. mid-2010s dance pop (tropical house and EDM crossover). No vocals.","prompt: ""An instrumental Dance Pop track. Era: mid-2010s dance pop (tropical house and EDM crossover). Mood: relaxed. Tempo: 136.0 BPM, Allegro. Rhythm: steady groove, strongly melodic, harmonic-forward (harmonic ratio 0.79). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1120284190","Instrumental Dance Pop, 136.0 BPM (Allegro), relaxed energy. Steady groove, strongly melodic, harmonic-forward (harmonic ratio 0.79). Structured with repeating sections. mid-2010s dance pop (tropical house and EDM crossover). No vocals, no lyrics."
3Iba59sFmGhQ4kbCY5L8AX,Little Bit of Love,Tom Grennan,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/dancepop/audio/dancepop_0095_Tom_Grennan_Little_Bit_of_Love.mp3,2021,107.666015625,2.3333333333333335,0.8138206984825047,0.139603321279777,Andante,relaxed,steady groove,"strongly melodic, harmonic-forward",structured with repeating sections,"early-2020s dance pop (Y2K revival, hyperpop-tinged production)",1350110998,"Instrumental Dance Pop at 107.7 BPM (Andante), relaxed, steady groove. Strongly melodic, harmonic-forward (harmonic ratio 0.81). Structured with repeating sections. early-2020s dance pop (Y2K revival, hyperpop-tinged production). No vocals.","prompt: ""An instrumental Dance Pop track. Era: early-2020s dance pop (Y2K revival, hyperpop-tinged production). Mood: relaxed. Tempo: 107.7 BPM, Andante. Rhythm: steady groove, strongly melodic, harmonic-forward (harmonic ratio 0.81). Structure: structured with repeating sections."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 1350110998","Instrumental Dance Pop, 107.7 BPM (Andante), relaxed energy. Steady groove, strongly melodic, harmonic-forward (harmonic ratio 0.81). Structured with repeating sections. early-2020s dance pop (Y2K revival, hyperpop-tinged production). No vocals, no lyrics."
72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),Clean Bandit,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/dancepop/audio/dancepop_0011_Clean_Bandit_Symphony_feat_Zara_Larsson.mp3,2018,123.046875,2.933333333333333,0.8024510008779874,0.1080276766201203,Allegro,relaxed,steady groove,"strongly melodic, harmonic-forward","some recurring elements, mostly varied","late-2010s dance pop (future bass, clean production)",2016325602,"Instrumental Dance Pop at 123.0 BPM (Allegro), relaxed, steady groove. Strongly melodic, harmonic-forward (harmonic ratio 0.80). Some recurring elements, mostly varied. late-2010s dance pop (future bass, clean production). No vocals.","prompt: ""An instrumental Dance Pop track. Era: late-2010s dance pop (future bass, clean production). Mood: relaxed. Tempo: 123.0 BPM, Allegro. Rhythm: steady groove, strongly melodic, harmonic-forward (harmonic ratio 0.80). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 2016325602","Instrumental Dance Pop, 123.0 BPM (Allegro), relaxed energy. Steady groove, strongly melodic, harmonic-forward (harmonic ratio 0.80). Some recurring elements, mostly varied. late-2010s dance pop (future bass, clean production). No vocals, no lyrics."
4jbmgIyjGoXjY01XxatOx6,Dark Horse,Katy Perry,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/dancepop/audio/dancepop_0135_Katy_Perry_Dark_Horse.mp3,2013,129.19921875,1.6333333333333333,0.78325790068734,0.1108050898175271,Allegro,relaxed,steady groove,"strongly melodic, harmonic-forward","some recurring elements, mostly varied",early-2010s dance pop (electro-pop and EDM boom era),46800794,"Instrumental Dance Pop at 129.2 BPM (Allegro), relaxed, steady groove. Strongly melodic, harmonic-forward (harmonic ratio 0.78). Some recurring elements, mostly varied. early-2010s dance pop (electro-pop and EDM boom era). No vocals.","prompt: ""An instrumental Dance Pop track. Era: early-2010s dance pop (electro-pop and EDM boom era). Mood: relaxed. Tempo: 129.2 BPM, Allegro. Rhythm: steady groove, strongly melodic, harmonic-forward (harmonic ratio 0.78). Structure: some recurring elements, mostly varied."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 46800794","Instrumental Dance Pop, 129.2 BPM (Allegro), relaxed energy. Steady groove, strongly melodic, harmonic-forward (harmonic ratio 0.78). Some recurring elements, mostly varied. early-2010s dance pop (electro-pop and EDM boom era). No vocals, no lyrics."
2ia7iiEtpiOL2ZVuWxBZGB,I Will Never Let You Down,Rita Ora,/Users/zoefleurslendebroek/Desktop/ai-music-homogenization-v2/data/human_corpus/dancepop/audio/dancepop_0129_Rita_Ora_I_Will_Never_Let_You_Down.mp3,2014,129.19921875,2.8666666666666667,0.7225838978981415,0.1036484432777263,Allegro,relaxed,steady groove,"melodic, harmonic-leaning","through-composed, minimal repetition",mid-2010s dance pop (tropical house and EDM crossover),106403538,"Instrumental Dance Pop at 129.2 BPM (Allegro), relaxed, steady groove. Melodic, harmonic-leaning (harmonic ratio 0.72). Through-composed, minimal repetition. mid-2010s dance pop (tropical house and EDM crossover). No vocals.","prompt: ""An instrumental Dance Pop track. Era: mid-2010s dance pop (tropical house and EDM crossover). Mood: relaxed. Tempo: 129.2 BPM, Allegro. Rhythm: steady groove, melodic, harmonic-leaning (harmonic ratio 0.72). Structure: through-composed, minimal repetition."" | negative_prompt: ""vocals, lyrics, singing, spoken word"" | seed: 106403538","Instrumental Dance Pop, 129.2 BPM (Allegro), relaxed energy. Steady groove, melodic, harmonic-leaning (harmonic ratio 0.72). Through-composed, minimal repetition. mid-2010s dance pop (tropical house and EDM crossover). No vocals, no lyrics."
